Flow,Delay,AvDelay,Demand,Delayed Flights,n
40,1194,1196.875,40,0,17815
41,1186,1198.0487804878,41,0,17816
41,1160,1199.26829268293,42,1,17817
41,1176,1201.51219512195,41,0,17818
41,1183,1202.80487804878,41,0,17819
41,1184,1204.0243902439,41,0,17820
41,1174,1205.39024390244,42,1,17821
41,1165,1207.26829268293,42,1,17822
41,1188,1209.26829268293,41,0,17823
40,1201,1209.8,40,0,17824
41,1203,1211.0243902439,41,0,17825
41,1193,1212.19512195122,41,0,17826
40,1189,1212.675,41,1,17827
41,1267,1214.24390243902,40,-1,17828
41,1250,1213.53658536585,41,0,17829
41,1277,1213.12195121951,40,-1,17830
41,1261,1212.39024390244,41,0,17831
41,1249,1211.63414634146,40,-1,17832
41,1238,1211.51219512195,41,0,17833
41,1220,1211.63414634146,41,0,17834
41,1179,1212.07317073171,41,0,17835
41,1165,1213,42,1,17836
41,1155,1214.82926829268,42,1,17837
40,1160,1216.325,41,1,17838
40,1156,1219,42,2,17839
40,1169,1221.725,41,1,17840
40,1162,1224.65,41,1,17841
40,1180,1227.5,42,2,17842
40,1181,1230,42,2,17843
41,1189,1233.51219512195,42,1,17844
40,1201,1234.625,41,1,17845
40,1191,1237.475,41,1,17846
39,1192,1238.66666666667,41,2,17847
39,1210,1241.4358974359,41,2,17848
39,1193,1243.51282051282,41,2,17849
39,1201,1246.41025641026,41,2,17850
39,1200,1249.41025641026,41,2,17851
39,1230,1251.97435897436,41,2,17852
40,1202,1255.975,42,2,17853
40,1201,1258.975,41,1,17854
40,1213,1263.175,41,1,17855
39,1226,1264.46153846154,40,1,17856
39,1236,1267.58974358974,40,1,17857
39,1252,1270.05128205128,40,1,17858
39,1229,1272.23076923077,40,1,17859
39,1233,1274.79487179487,40,1,17860
38,1240,1275.89473684211,39,1,17861
38,1251,1278.81578947368,39,1,17862
38,1247,1280.86842105263,39,1,17863
39,1230,1284.48717948718,40,1,17864
39,1231,1286.69230769231,40,1,17865
39,1251,1289.41025641026,39,0,17866
39,1233,1291.12820512821,40,1,17867
39,1233,1293.41025641026,41,2,17868
39,1238,1295.46153846154,40,1,17869
39,1233,1297.74358974359,40,1,17870
39,1247,1299.92307692308,40,1,17871
39,1230,1301.4358974359,40,1,17872
39,1244,1302.89743589744,40,1,17873
40,1243,1304.2,40,0,17874
41,1238,1304.90243902439,41,0,17875
41,1217,1305.46341463415,41,0,17876
40,1240,1307.675,41,1,17877
41,1267,1306.17073170732,41,0,17878
41,1265,1304.68292682927,40,-1,17879
41,1286,1301.92682926829,40,-1,17880
41,1276,1296.9512195122,40,-1,17881
41,1280,1292.31707317073,39,-2,17882
41,1273,1287.0487804878,39,-2,17883
41,1282,1282.17073170732,39,-2,17884
41,1315,1277.17073170732,38,-3,17885
41,1300,1271.14634146341,39,-2,17886
41,1291,1265.36585365854,39,-2,17887
41,1306,1259.73170731707,38,-3,17888
41,1318,1253.73170731707,38,-3,17889
41,1300,1246.78048780488,38,-3,17890
41,1316,1240.58536585366,38,-3,17891
41,1326,1233.78048780488,38,-3,17892
40,1322,1231.475,37,-3,17893
41,1369,1218.9756097561,37,-4,17894
40,1348,1215.225,38,-2,17895
41,1332,1206.12195121951,38,-3,17896
41,1337,1199.82926829268,38,-3,17897
41,1329,1192.07317073171,38,-3,17898
41,1351,1184.73170731707,38,-3,17899
42,1329,1173.16666666667,38,-4,17900
42,1335,1166.02380952381,38,-4,17901
42,1334,1158.59523809524,38,-4,17902
42,1316,1151.2619047619,38,-4,17903
42,1337,1144.47619047619,38,-4,17904
42,1318,1137,39,-3,17905
42,1322,1129.71428571429,39,-3,17906
42,1313,1122.02380952381,39,-3,17907
42,1327,1114.54761904762,38,-4,17908
42,1318,1106.40476190476,38,-4,17909
42,1306,1098.28571428571,38,-4,17910
42,1287,1090.57142857143,38,-4,17911
42,1300,1083.16666666667,38,-4,17912
42,1299,1074.83333333333,38,-4,17913
41,1288,1069.36585365854,38,-3,17914
41,1288,1062.14634146341,38,-3,17915
41,1261,1056.73170731707,38,-3,17916
41,1258,1051.63414634146,38,-3,17917
41,1228,1046.70731707317,38,-3,17918
41,1206,1042.63414634146,39,-2,17919
41,1152,1038.12195121951,39,-2,17920
41,1082,1034.9756097561,40,-1,17921
41,1086,1033.87804878049,40,-1,17922
41,1064,1032.92682926829,41,0,17923
41,1073,1033.56097560976,41,0,17924
41,1077,1034.12195121951,41,0,17925
42,1068,1035.80952380952,42,0,17926
42,1063,1036.30952380952,42,0,17927
42,1060,1037.04761904762,42,0,17928
42,1060,1038.07142857143,42,0,17929
41,1033,1037.53658536585,42,1,17930
41,1046,1038.78048780488,42,1,17931
41,1037,1039.85365853659,42,1,17932
42,1024,1041.92857142857,42,0,17933
42,1017,1043.40476190476,43,1,17934
42,1111,1045.16666666667,42,0,17935
42,1079,1045.07142857143,42,0,17936
42,1074,1045.57142857143,42,0,17937
41,1019,1044.87804878049,42,1,17938
42,1028,1047.59523809524,43,1,17939
42,1026,1048.83333333333,43,1,17940
42,1024,1050.2619047619,43,1,17941
42,1029,1051.76190476191,42,0,17942
41,1023,1052.31707317073,42,1,17943
41,1026,1053.75609756098,42,1,17944
41,1031,1055.0487804878,42,1,17945
41,1023,1055.21951219512,41,0,17946
42,1012,1053.92857142857,42,0,17947
42,999,1054.02380952381,42,0,17948
42,999,1053.71428571429,42,0,17949
42,985,1053.78571428571,42,0,17950
42,977,1054.28571428571,42,0,17951
42,982,1054.35714285714,42,0,17952
42,976,1054.66666666667,42,0,17953
42,950,1054.38095238095,42,0,17954
43,992,1048.02325581395,41,-2,17955
43,1066,1043,41,-2,17956
43,1052,1035.51162790698,41,-2,17957
43,1056,1025.32558139535,40,-3,17958
43,1061,1006.81395348837,40,-3,17959
43,1021,987.674418604651,40,-3,17960
43,1023,969,39,-4,17961
43,1037,948.93023255814,38,-5,17962
43,1047,927.813953488372,37,-6,17963
43,1090,905.488372093023,37,-6,17964
42,1096,901.095238095238,36,-6,17965
41,1106,896.341463414634,35,-6,17966
41,1076,869.365853658537,34,-7,17967
40,1089,864.2,33,-7,17968
39,1094,858.435897435897,33,-6,17969
38,1103,852.236842105263,32,-6,17970
37,1084,845.459459459459,33,-4,17971
36,1090,838.833333333333,32,-4,17972
35,1081,831.657142857143,32,-3,17973
34,1083,824.323529411765,32,-2,17974
34,1086,792.470588235294,31,-3,17975
33,1091,783.575757575758,31,-2,17976
32,1107,773.96875,30,-2,17977
32,1100,739.375,29,-3,17978
31,1085,727.741935483871,29,-2,17979
31,1093,692.741935483871,28,-3,17980
30,1080,679.4,27,-3,17981
29,1086,665.586206896552,26,-3,17982
28,1087,650.571428571429,25,-3,17983
27,1082,634.407407407407,24,-3,17984
27,1079,594.333333333333,23,-4,17985
26,1038,575.692307692308,23,-3,17986
25,1013,557.2,22,-3,17987
25,1011,516.68,21,-4,17988
24,1016,496.083333333333,21,-3,17989
24,986,453.75,20,-4,17990
23,1002,430.608695652174,19,-4,17991
22,1006,404.636363636364,19,-3,17992
21,980,376,18,-3,17993
20,995,345.8,17,-3,17994
19,964,311.631578947368,16,-3,17995
19,868,260.894736842105,16,-3,17996
18,863,227.166666666667,15,-3,17997
17,776,189.764705882353,15,-2,17998
16,744,153.125,14,-2,17999
15,614,113.733333333333,14,-1,18000
14,260,78,14,0,18001
13,238,64,13,0,18002
12,218,49.5,12,0,18003
11,160,34.1818181818182,11,0,18004
10,129,21.6,10,0,18005
9,87,9.66666666666667,9,0,18006
9,0,0,9,0,18007
8,0,0,8,0,18008
7,0,0,7,0,18009
6,0,0,6,0,18010
5,0,0,5,0,18011
4,0,0,4,0,18012
3,0,0,3,0,18013
2,0,0,2,0,18014
1,0,0,1,0,18015
5,0,3.4,5,0,18016
8,0,2.125,8,0,18017
8,17,2.125,8,0,18018
9,0,0,9,0,18019
9,0,0,9,0,18020
9,0,0,9,0,18021
10,0,2.4,11,1,18022
12,0,29.0833333333333,13,1,18023
22,0,110.590909090909,26,4,18024
23,0,140,27,4,18025
24,0,170.958333333333,28,4,18026
25,0,201.12,29,4,18027
27,0,232.62962962963,31,4,18028
31,0,278.645161290323,36,5,18029
33,0,307.939393939394,38,5,18030
33,24,325.242424242424,37,4,18031
33,79,341.424242424242,37,4,18032
33,115,355.545454545455,37,4,18033
32,131,363.0625,37,5,18034
32,145,379.5625,36,4,18035
32,142,398.09375,36,4,18036
32,196,412.4375,36,4,18037
32,127,426,37,5,18038
32,128,441.28125,37,5,18039
32,136,456.40625,37,5,18040
32,179,470.84375,36,4,18041
32,210,483.9375,36,4,18042
32,247,496.375,36,4,18043
32,275,507.34375,36,4,18044
32,299,517.65625,36,4,18045
32,339,530.0625,35,3,18046
31,448,536.225806451613,34,3,18047
31,442,547,34,3,18048
31,441,558.806451612903,35,4,18049
31,458,569.612903225806,35,4,18050
31,467,579.774193548387,35,4,18051
32,404,596.03125,35,3,18052
32,405,607.1875,35,3,18053
32,444,619.09375,35,3,18054
32,468,630.125,35,3,18055
32,522,639.21875,35,3,18056
32,519,646.65625,36,4,18057
33,409,657.878787878788,37,4,18058
33,439,668.818181818182,38,5,18059
33,459,679.333333333333,37,4,18060
33,527,690.757575757576,36,3,18061
34,538,704.588235294118,36,2,18062
34,571,713.588235294118,36,2,18063
34,558,720.470588235294,36,2,18064
34,545,727.617647058824,36,2,18065
35,659,737,36,1,18066
36,738,740.944444444444,36,0,18067
36,601,741.472222222222,38,2,18068
36,630,746.111111111111,38,2,18069
36,616,749.916666666667,39,3,18070
37,612,754.108108108108,39,2,18071
37,598,758.540540540541,39,2,18072
36,598,763,39,3,18073
36,608,770.194444444445,39,3,18074
36,598,779.611111111111,39,3,18075
36,605,788.416666666667,39,3,18076
37,696,800.135135135135,39,2,18077
37,782,805.891891891892,39,2,18078
38,808,811.973684210526,40,2,18079
38,776,814.71052631579,39,1,18080
38,773,819.026315789474,40,2,18081
38,789,822.473684210526,40,2,18082
38,778,825.210526315789,40,2,18083
38,761,828.052631578947,40,2,18084
39,786,832.48717948718,40,1,18085
39,797,834.666666666667,40,1,18086
40,759,836.7,40,0,18087
39,760,838.692307692308,41,2,18088
39,758,840.641025641026,40,1,18089
39,778,844.153846153846,40,1,18090
38,770,845.894736842105,41,3,18091
38,786,849.157894736842,40,2,18092
39,836,854.794871794872,40,1,18093
39,852,857.358974358974,39,0,18094
38,836,857.5,39,1,18095
38,844,860.078947368421,39,1,18096
38,805,862.263157894737,40,2,18097
38,801,865.394736842105,40,2,18098
38,794,868.789473684211,40,2,18099
38,807,872.578947368421,40,2,18100
39,764,880.487179487179,42,3,18101
39,774,886.769230769231,41,2,18102
39,757,893.692307692308,41,2,18103
38,768,897.289473684211,40,2,18104
38,767,904.447368421053,40,2,18105
38,760,911.578947368421,39,1,18106
37,761,915.675675675676,40,3,18107
37,776,921,40,3,18108
38,857,927.815789473684,40,2,18109
40,947,936.3,41,1,18110
40,915,938.475,41,1,18111
40,919,941.35,40,0,18112
39,908,941.923076923077,41,2,18113
39,909,945.102564102564,40,1,18114
40,907,947.15,39,-1,18115
39,912,948.179487179487,39,0,18116
39,912,947.820512820513,39,0,18117
39,940,947.435897435897,38,-1,18118
40,904,944.1,39,-1,18119
40,893,943.725,40,0,18120
40,886,943.55,40,0,18121
40,883,943.325,40,0,18122
40,879,943.725,40,0,18123
39,871,945.384615384615,39,0,18124
39,869,946.051282051282,39,0,18125
39,844,946.410256410256,40,1,18126
39,836,947.820512820513,40,1,18127
40,895,948,40,0,18128
40,894,948.45,40,0,18129
40,913,949.05,40,0,18130
39,942,949.974358974359,39,0,18131
39,936,949.846153846154,40,1,18132
39,934,950.358974358974,39,0,18133
40,927,950.8,40,0,18134
40,924,951.075,40,0,18135
40,930,952.3,40,0,18136
39,938,952.871794871795,40,1,18137
40,987,954.825,40,0,18138
39,1001,954,39,0,18139
39,1009,953.435897435898,39,0,18140
39,1044,953.512820512821,38,-1,18141
38,1040,951.131578947368,39,1,18142
38,1038,951.526315789474,39,1,18143
39,958,956.692307692308,41,2,18144
39,943,960.205128205128,41,2,18145
39,1013,964.205128205128,40,1,18146
39,1003,966.435897435897,40,1,18147
38,1036,965.473684210526,39,1,18148
38,1013,967.578947368421,39,1,18149
38,1034,970.421052631579,39,1,18150
38,1030,972.315789473684,38,0,18151
38,1032,974.526315789474,39,1,18152
38,1050,976.868421052632,38,0,18153
38,886,978.105263157895,41,3,18154
39,898,986.897435897436,41,2,18155
39,897,992.179487179487,41,2,18156
39,879,997.538461538462,41,2,18157
38,875,1000.65789473684,40,2,18158
38,889,1006.73684210526,40,2,18159
38,886,1012.21052631579,40,2,18160
37,877,1015.62162162162,40,3,18161
37,899,1021.2972972973,40,3,18162
38,897,1028.31578947368,39,1,18163
38,883,1033.23684210526,40,2,18164
37,899,1037.2972972973,39,2,18165
37,898,1041.91891891892,40,3,18166
37,893,1046.54054054054,39,2,18167
38,913,1051.52631578947,39,1,18168
38,918,1055.86842105263,39,1,18169
38,937,1060.10526315789,39,1,18170
38,956,1064.07894736842,39,1,18171
38,951,1067.81578947368,40,2,18172
38,951,1071.5,39,1,18173
38,938,1075.42105263158,39,1,18174
37,973,1079.13513513514,38,1,18175
37,984,1083.02702702703,39,2,18176
37,985,1085.78378378378,39,2,18177
37,979,1089.62162162162,40,3,18178
37,1012,1094.81081081081,39,2,18179
38,1055,1104.10526315789,39,1,18180
38,1094,1108.10526315789,39,1,18181
38,1097,1110.55263157895,40,2,18182
38,1095,1112.78947368421,39,1,18183
38,1099,1115.5,39,1,18184
38,1100,1117.47368421053,39,1,18185
39,1116,1120.41025641026,39,0,18186
39,1121,1121.58974358974,40,1,18187
39,1106,1123.20512820513,40,1,18188
39,1114,1125.48717948718,40,1,18189
39,1121,1127.38461538462,39,0,18190
39,1097,1126.74358974359,40,1,18191
39,1108,1129.10256410256,39,0,18192
38,1099,1129.65789473684,39,1,18193
38,1104,1132.47368421053,39,1,18194
38,1106,1135.23684210526,39,1,18195
38,1106,1138.36842105263,38,0,18196
37,1097,1139.24324324324,39,2,18197
38,1087,1144.13157894737,40,2,18198
38,1103,1147.63157894737,39,1,18199
38,1084,1151.15789473684,40,2,18200
38,1084,1155.02631578947,39,1,18201
38,1070,1159.78947368421,40,2,18202
37,1069,1162.21621621622,40,3,18203
37,1052,1166.83783783784,40,3,18204
37,1077,1172.24324324324,40,3,18205
38,1078,1179.05263157895,39,1,18206
38,1079,1184.36842105263,39,1,18207
37,1088,1187.21621621622,40,3,18208
38,1098,1194.05263157895,40,2,18209
38,1091,1198.81578947368,40,2,18210
38,1100,1203.97368421053,39,1,18211
38,1117,1208.76315789474,39,1,18212
37,1086,1211.24324324324,40,3,18213
38,1127,1218.89473684211,40,2,18214
38,1171,1223.52631578947,40,2,18215
38,1239,1229.84210526316,40,2,18216
37,1221,1229.59459459459,40,3,18217
37,1207,1236.81081081081,39,2,18218
36,1187,1237.63888888889,39,3,18219
36,1182,1246.52777777778,39,3,18220
36,1198,1255.63888888889,39,3,18221
35,1174,1257.28571428571,39,4,18222
35,1167,1266.05714285714,40,5,18223
35,1165,1275.57142857143,39,4,18224
35,1162,1285.62857142857,39,4,18225
35,1184,1296,39,4,18226
35,1195,1305.65714285714,39,4,18227
35,1188,1315.68571428571,39,4,18228
35,1096,1325.97142857143,40,5,18229
36,1189,1344.30555555556,39,3,18230
36,1206,1354.94444444444,39,3,18231
36,1209,1365.11111111111,39,3,18232
36,1225,1375.11111111111,39,3,18233
36,1196,1384.86111111111,40,4,18234
36,1226,1395.30555555556,40,4,18235
36,1220,1402.44444444444,40,4,18236
36,1237,1410.58333333333,40,4,18237
36,1231,1420.83333333333,40,4,18238
36,1265,1430.36111111111,40,4,18239
37,1240,1443.02702702703,41,4,18240
37,1252,1451.81081081081,41,4,18241
37,1259,1460.7027027027,41,4,18242
37,1249,1468.94594594595,41,4,18243
37,1280,1478.10810810811,40,3,18244
38,1269,1489.13157894737,41,3,18245
38,1266,1497.68421052632,41,3,18246
37,1279,1503.94594594595,41,4,18247
37,1287,1512.43243243243,41,4,18248
37,1282,1520.86486486486,41,4,18249
38,1293,1531.52631578947,41,3,18250
38,1295,1540.10526315789,41,3,18251
37,1303,1546.72972972973,40,3,18252
38,1411,1556.81578947368,41,3,18253
39,1488,1563.66666666667,41,2,18254
39,1507,1567.33333333333,41,2,18255
40,1510,1571.65,41,1,18256
40,1481,1574.95,42,2,18257
41,1500,1580.0243902439,43,2,18258
41,1517,1582.87804878049,42,1,18259
41,1525,1585.90243902439,42,1,18260
41,1522,1588.70731707317,42,1,18261
41,1546,1591.24390243902,42,1,18262
41,1548,1593.39024390244,42,1,18263
41,1540,1595.0487804878,42,1,18264
40,1542,1596.425,42,2,18265
40,1572,1599,41,1,18266
41,1572,1601.70731707317,42,1,18267
41,1569,1603.9756097561,42,1,18268
41,1576,1606.9512195122,41,0,18269
40,1572,1607.725,42,2,18270
40,1483,1609.85,42,2,18271
40,1513,1614.4,42,2,18272
40,1606,1618.35,41,1,18273
40,1574,1619.725,41,1,18274
40,1580,1621.975,41,1,18275
40,1584,1623.9,41,1,18276
40,1565,1625.2,42,2,18277
40,1581,1627.525,41,1,18278
40,1564,1629.575,41,1,18279
40,1588,1632.05,40,0,18280
39,1586,1633.17948717949,40,1,18281
39,1591,1634.71794871795,40,1,18282
40,1594,1635.975,40,0,18283
40,1593,1636.9,41,1,18284
41,1599,1637.34146341463,41,0,18285
40,1590,1638.3,40,0,18286
40,1618,1638.275,40,0,18287
41,1619,1636.41463414634,40,-1,18288
40,1620,1636.85,40,0,18289
40,1613,1635.35,40,0,18290
40,1628,1634.15,40,0,18291
40,1607,1632.925,40,0,18292
40,1631,1632.725,40,0,18293
39,1620,1632.76923076923,39,0,18294
39,1627,1631.71794871795,39,0,18295
39,1642,1631.71794871795,39,0,18296
39,1631,1630.61538461538,39,0,18297
39,1633,1630.05128205128,39,0,18298
39,1617,1628.76923076923,39,0,18299
39,1641,1628.23076923077,39,0,18300
39,1640,1627.4358974359,39,0,18301
39,1626,1626.97435897436,39,0,18302
39,1634,1626.64102564103,38,-1,18303
38,1616,1626.44736842105,38,0,18304
39,1645,1626.25641025641,39,0,18305
39,1640,1625.79487179487,39,0,18306
39,1642,1625.15384615385,39,0,18307
39,1665,1625.10256410256,39,0,18308
40,1691,1625.175,39,-1,18309
40,1657,1624.375,40,0,18310
40,1665,1624.275,40,0,18311
40,1671,1624.45,40,0,18312
40,1661,1625.075,41,1,18313
40,1664,1625.7,41,1,18314
40,1657,1626.65,41,1,18315
40,1636,1627.625,41,1,18316
40,1658,1629.65,41,1,18317
40,1663,1630.725,40,0,18318
40,1663,1632.15,41,1,18319
41,1646,1636.75609756098,42,1,18320
41,1634,1639.29268292683,42,1,18321
41,1642,1641.75609756098,42,1,18322
40,1631,1641.75,42,2,18323
40,1629,1644.475,42,2,18324
40,1619,1647.725,42,2,18325
40,1589,1652.875,42,2,18326
40,1586,1659.05,42,2,18327
39,1594,1660.92307692308,42,3,18328
40,1560,1670.625,42,2,18329
40,1565,1677.225,43,3,18330
40,1579,1684.5,42,2,18331
39,1599,1687.20512820513,42,3,18332
40,1579,1696.675,43,3,18333
40,1627,1702.975,42,2,18334
39,1599,1704.92307692308,42,3,18335
39,1609,1712.61538461538,42,3,18336
39,1583,1719.4358974359,42,3,18337
39,1596,1728.15384615385,42,3,18338
38,1610,1731.63157894737,42,4,18339
38,1622,1739.65789473684,42,4,18340
38,1613,1748.07894736842,42,4,18341
39,1601,1761.07692307692,43,4,18342
39,1634,1769.51282051282,43,4,18343
39,1627,1776.66666666667,43,4,18344
39,1615,1783.51282051282,43,4,18345
39,1640,1791.17948717949,43,4,18346
39,1645,1798.35897435897,43,4,18347
39,1648,1805.61538461538,42,3,18348
39,1659,1812.25641025641,42,3,18349
40,1653,1822.05,42,2,18350
39,1672,1826.38461538462,41,2,18351
39,1696,1832.4358974359,41,2,18352
39,1686,1838.05128205128,40,1,18353
39,1702,1842.51282051282,40,1,18354
38,1696,1846.21052631579,40,2,18355
38,1717,1850.47368421053,39,1,18356
38,1701,1853.36842105263,39,1,18357
38,1720,1857.18421052632,39,1,18358
37,1738,1860.89189189189,39,2,18359
37,1746,1863.35135135135,39,2,18360
37,1750,1865.67567567568,39,2,18361
37,1735,1868.10810810811,38,1,18362
37,1740,1871,38,1,18363
38,1759,1872.18421052632,39,1,18364
38,1825,1874.92105263158,38,0,18365
38,1836,1875.78947368421,38,0,18366
38,1812,1876.42105263158,39,1,18367
38,1831,1877.63157894737,38,0,18368
38,1824,1878.15789473684,38,0,18369
38,1856,1878.84210526316,38,0,18370
39,1827,1877.92307692308,39,0,18371
39,1838,1878.02564102564,39,0,18372
39,1831,1878.07692307692,39,0,18373
40,1899,1876.55,39,-1,18374
40,1875,1874.725,40,0,18375
40,1923,1873.45,39,-1,18376
40,1915,1870.625,39,-1,18377
41,1942,1866.09756097561,39,-2,18378
41,1934,1862.46341463415,39,-2,18379
41,1934,1852.70731707317,39,-2,18380
41,1930,1843.31707317073,39,-2,18381
41,1913,1833.87804878049,38,-3,18382
41,1894,1824.9512195122,37,-4,18383
40,1914,1823.225,36,-4,18384
39,1920,1820.89743589744,36,-3,18385
39,1928,1814.25641025641,36,-3,18386
38,1907,1811.26315789474,36,-2,18387
38,1923,1806.84210526316,36,-2,18388
38,1940,1801.71052631579,36,-2,18389
38,1908,1796.21052631579,36,-2,18390
39,1915,1788.48717948718,37,-2,18391
39,1860,1782.46153846154,37,-2,18392
40,1858,1772.875,38,-2,18393
40,1827,1767.9,37,-3,18394
40,1846,1763.675,38,-2,18395
40,1829,1758.925,39,-1,18396
40,1832,1754.225,38,-2,18397
40,1840,1749.975,38,-2,18398
40,1842,1745.625,38,-2,18399
40,1817,1740.675,39,-1,18400
40,1839,1736.5,38,-2,18401
40,1863,1732.075,37,-3,18402
41,1858,1725.34146341463,38,-3,18403
41,1860,1720.63414634146,38,-3,18404
41,1858,1716.41463414634,38,-3,18405
41,1851,1712.29268292683,39,-2,18406
41,1850,1708.12195121951,40,-1,18407
41,1847,1703.85365853659,39,-2,18408
41,1852,1699.9512195122,39,-2,18409
41,1831,1695.87804878049,39,-2,18410
41,1840,1691.90243902439,39,-2,18411
41,1828,1688.07317073171,39,-2,18412
41,1820,1684.85365853659,39,-2,18413
41,1826,1682.51219512195,39,-2,18414
41,1824,1682.21951219512,41,0,18415
41,1810,1683.19512195122,41,0,18416
41,1806,1684.21951219512,42,1,18417
41,1794,1685.53658536585,42,1,18418
41,1793,1687.17073170732,41,0,18419
41,1534,1687.04878048781,44,3,18420
40,1549,1690.875,43,3,18421
40,1543,1698.1,43,3,18422
41,1547,1709.51219512195,44,3,18423
41,1661,1717.12195121951,44,3,18424
43,1739,1727.53488372093,44,1,18425
43,1728,1730.46511627907,44,1,18426
42,1731,1730.52380952381,44,2,18427
42,1696,1734.02380952381,43,1,18428
42,1707,1738.21428571429,43,1,18429
42,1680,1740.30952380952,43,1,18430
42,1607,1742.19047619048,42,0,18431
42,1652,1738.97619047619,41,-1,18432
41,1659,1741.09756097561,40,-1,18433
41,1658,1739.0243902439,40,-1,18434
42,1656,1731.66666666667,41,-1,18435
41,1641,1733.51219512195,40,-1,18436
41,1662,1731.51219512195,40,-1,18437
41,1666,1729.39024390244,40,-1,18438
41,1644,1727.9512195122,41,0,18439
41,1650,1728.39024390244,41,0,18440
41,1662,1728.14634146341,41,0,18441
41,1661,1727.70731707317,42,1,18442
41,1658,1728.26829268293,41,0,18443
41,1665,1729.26829268293,41,0,18444
40,1687,1730.875,40,0,18445
40,1689,1730.725,40,0,18446
40,1680,1730.725,41,1,18447
40,1675,1731.275,40,0,18448
40,1687,1732.675,40,0,18449
40,1685,1732.925,40,0,18450
39,1668,1734.15384615385,40,1,18451
39,1683,1735.12820512821,39,0,18452
39,1696,1733.61538461538,38,-1,18453
39,1724,1731.64102564103,37,-2,18454
39,1814,1730.38461538462,37,-2,18455
39,1864,1726.87179487179,36,-3,18456
39,1852,1719.46153846154,37,-2,18457
39,1860,1710.94871794872,37,-2,18458
39,1861,1701.61538461538,36,-3,18459
39,1788,1690.69230769231,36,-3,18460
39,1838,1680.23076923077,35,-4,18461
39,1858,1666.07692307692,35,-4,18462
39,1851,1650.35897435897,35,-4,18463
40,1859,1621.275,35,-5,18464
40,1837,1604.4,34,-6,18465
39,1849,1598.4358974359,34,-5,18466
39,1857,1582.15384615385,33,-6,18467
39,1865,1564.79487179487,33,-6,18468
40,1878,1538.4,33,-7,18469
40,1872,1521.575,32,-8,18470
40,1795,1504.35,33,-7,18471
40,1759,1489.65,33,-7,18472
40,1472,1475.45,37,-3,18473
41,1574,1462.43902439024,36,-5,18474
41,1567,1453.29268292683,36,-5,18475
41,1521,1445.07317073171,36,-5,18476
40,1559,1443.175,37,-3,18477
40,1575,1437.025,37,-3,18478
39,1607,1433.48717948718,36,-3,18479
39,1662,1427.58974358974,37,-2,18480
39,1640,1420.84615384615,36,-3,18481
39,1644,1414.87179487179,36,-3,18482
39,1684,1408.20512820513,36,-3,18483
39,1699,1400.33333333333,35,-4,18484
40,1681,1391.825,36,-4,18485
40,1689,1384.6,36,-4,18486
39,1702,1376.79487179487,36,-3,18487
39,1731,1368.58974358974,37,-2,18488
39,1697,1359.28205128205,37,-2,18489
40,1706,1351.1,36,-4,18490
41,1624,1343.21951219512,37,-4,18491
41,1619,1336.51219512195,37,-4,18492
41,1675,1330.0243902439,36,-5,18493
41,1677,1322.39024390244,37,-4,18494
41,1575,1314.85365853659,38,-3,18495
41,1520,1309.36585365854,39,-2,18496
41,1496,1305.51219512195,39,-2,18497
41,1435,1302.29268292683,40,-1,18498
41,1380,1300.29268292683,40,-1,18499
41,1286,1300.04878048781,42,1,18500
41,1245,1301.92682926829,42,1,18501
41,1178,1304.39024390244,43,2,18502
41,1160,1308.9512195122,42,1,18503
40,1184,1312.675,42,2,18504
40,1214,1318.275,42,2,18505
40,1180,1322.6,42,2,18506
40,1194,1327.65,42,2,18507
40,1180,1332.6,42,2,18508
40,1205,1336.95,42,2,18509
40,1183,1341.4,43,3,18510
39,1207,1345.46153846154,42,3,18511
39,1191,1350.69230769231,42,3,18512
39,1197,1357.84615384615,42,3,18513
39,1217,1365.38461538462,42,3,18514
39,1199,1372.4358974359,42,3,18515
39,1230,1379.10256410256,42,3,18516
40,1313,1387.5,42,2,18517
41,1377,1393.34146341463,42,1,18518
41,1399,1395.75609756098,42,1,18519
41,1407,1397.36585365854,41,0,18520
41,1384,1398.73170731707,42,1,18521
41,1377,1400.75609756098,42,1,18522
41,1378,1403,42,1,18523
41,1381,1405.39024390244,42,1,18524
41,1392,1407.34146341463,42,1,18525
41,1382,1409.53658536585,42,1,18526
42,1368,1412.21428571429,43,1,18527
42,1374,1414.52380952381,43,1,18528
42,1355,1416.33333333333,43,1,18529
42,1363,1418.45238095238,43,1,18530
42,1371,1421.02380952381,43,1,18531
41,1349,1422.24390243902,42,1,18532
41,1353,1425.46341463415,42,1,18533
41,1362,1428.48780487805,42,1,18534
40,1368,1430.15,41,1,18535
41,1350,1433.29268292683,42,1,18536
41,1362,1436,42,1,18537
41,1364,1438.41463414634,42,1,18538
41,1353,1440.90243902439,42,1,18539
41,1370,1443.70731707317,42,1,18540
41,1363,1446.21951219512,42,1,18541
41,1346,1449.04878048781,49,8,18542
41,1365,1452.70731707317,50,9,18543
41,1408,1457.75609756098,49,8,18544
42,1387,1467.78571428571,49,7,18545
41,1382,1469.75609756098,50,9,18546
41,1392,1479.9756097561,49,8,18547
41,1354,1491.82926829268,52,11,18548
42,1383,1518.21428571429,52,10,18549
42,1411,1534,51,9,18550
42,1470,1551.7619047619,51,9,18551
42,1491,1565.90476190476,50,8,18552
41,1492,1567.73170731707,50,9,18553
